"Notes"	"States"	"States Code"	"Age Groups"	"Age Groups Code"	"Cancer Sites"	"Cancer Sites Code"	"Race"	"Race Code"	Count	Population	Crude Rate
	"New York"	"36"	"55-59 years"	"55-59"	"Larynx"	"22020"	"Black or African American"	"2054-5"	17	175259	9.7
	"New York"	"36"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	105	900146	11.7
	"New York"	"36"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	45	74136	60.7
	"New York"	"36"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	168	175259	95.9
	"New York"	"36"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	974	900146	108.2
	"New York"	"36"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	106	675052	15.7
	"New York"	"36"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	50	48843	102.4
	"New York"	"36"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	214	132405	161.6
	"New York"	"36"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1392	675052	206.2
	"New York"	"36"	"65-69 years"	"65-69"	"Larynx"	"22020"	"Black or African American"	"2054-5"	21	105660	19.9
	"New York"	"36"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	96	528899	18.2
	"New York"	"36"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	52	39330	132.2
	"New York"	"36"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	227	105660	214.8
	"New York"	"36"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1558	528899	294.6
	"New York"	"36"	"70-74 years"	"70-74"	"Larynx"	"22020"	"Black or African American"	"2054-5"	16	78733	20.3
	"New York"	"36"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	89	464463	19.2
	"New York"	"36"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	65	28034	231.9
	"New York"	"36"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	237	78733	301.0
	"New York"	"36"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1865	464463	401.5
	"New York"	"36"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	85	430575	19.7
	"New York"	"36"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	55	18903	291.0
	"New York"	"36"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	165	59382	277.9
	"New York"	"36"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1891	430575	439.2
	"New York"	"36"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	71	336976	21.1
	"New York"	"36"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	23	11862	193.9
	"New York"	"36"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	137	39960	342.8
	"New York"	"36"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1412	336976	419.0
	"New York"	"36"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	33	300846	11.0
	"New York"	"36"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	21	8821	238.1
	"New York"	"36"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	80	32161	248.7
	"New York"	"36"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	988	300846	328.4
	"North Carolina"	"37"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	25	470059	5.3
	"North Carolina"	"37"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	26	148236	17.5
	"North Carolina"	"37"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	78	500365	15.6
	"North Carolina"	"37"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	62	142356	43.6
	"North Carolina"	"37"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	211	487219	43.3
	"North Carolina"	"37"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	23	445916	5.2
	"North Carolina"	"37"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	126	125094	100.7
	"North Carolina"	"37"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	314	445916	70.4
	"North Carolina"	"37"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	54	420638	12.8
	"North Carolina"	"37"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	152	99123	153.3
	"North Carolina"	"37"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	583	420638	138.6
	"North Carolina"	"37"	"60-64 years "	"60-64"	"Larynx"	"22020"	"Black or African American"	"2054-5"	24	67687	35.5
	"North Carolina"	"37"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	53	329808	16.1
	"North Carolina"	"37"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	175	67687	258.5
	"North Carolina"	"37"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	805	329808	244.1
	"North Carolina"	"37"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	45	257571	17.5
	"North Carolina"	"37"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	174	52878	329.1
	"North Carolina"	"37"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	878	257571	340.9
	"North Carolina"	"37"	"70-74 years"	"70-74"	"Larynx"	"22020"	"Black or African American"	"2054-5"	16	41180	38.9
	"North Carolina"	"37"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	44	212824	20.7
	"North Carolina"	"37"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	129	41180	313.3
	"North Carolina"	"37"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	985	212824	462.8
	"North Carolina"	"37"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	37	176473	21.0
	"North Carolina"	"37"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	120	32857	365.2
	"North Carolina"	"37"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	926	176473	524.7
	"North Carolina"	"37"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	20	127641	15.7
	"North Carolina"	"37"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	93	22344	416.2
	"North Carolina"	"37"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	602	127641	471.6
	"North Carolina"	"37"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	54	18605	290.2
	"North Carolina"	"37"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	361	100048	360.8
	"North Dakota"	"38"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	17	44672	38.1
	"North Dakota"	"38"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	35	35640	98.2
	"North Dakota"	"38"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	59	26760	220.5
	"North Dakota"	"38"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	73	22306	327.3
	"North Dakota"	"38"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	70	20290	345.0
	"North Dakota"	"38"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	71	19119	371.4
	"North Dakota"	"38"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	53	14869	356.4
	"North Dakota"	"38"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	32	15407	207.7
	"Ohio"	"39"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	31	661577	4.7
	"Ohio"	"39"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	16	101097	15.8
	"Ohio"	"39"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	132	749991	17.6
	"Ohio"	"39"	"45-49 years"	"45-49"	"Larynx"	"22020"	"White"	"2106-3"	30	785429	3.8
	"Ohio"	"39"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	46	102410	44.9
	"Ohio"	"39"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	317	785429	40.4
	"Ohio"	"39"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	56	716826	7.8
	"Ohio"	"39"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	89	87084	102.2
	"Ohio"	"39"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	516	716826	72.0
	"Ohio"	"39"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	68	629392	10.8
	"Ohio"	"39"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	109	68031	160.2
	"Ohio"	"39"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	727	629392	115.5
	"Ohio"	"39"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	48	466599	10.3
	"Ohio"	"39"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	127	47716	266.2
	"Ohio"	"39"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1048	466599	224.6
	"Ohio"	"39"	"65-69 years"	"65-69"	"Larynx"	"22020"	"Black or African American"	"2054-5"	17	39547	43.0
	"Ohio"	"39"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	85	371420	22.9
	"Ohio"	"39"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	166	39547	419.8
	"Ohio"	"39"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1215	371420	327.1
	"Ohio"	"39"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	69	316308	21.8
	"Ohio"	"39"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	148	33813	437.7
	"Ohio"	"39"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1409	316308	445.5
	"Ohio"	"39"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	54	290296	18.6
	"Ohio"	"39"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	159	27226	584.0
	"Ohio"	"39"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1499	290296	516.4
	"Ohio"	"39"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	34	222581	15.3
	"Ohio"	"39"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	78	17402	448.2
	"Ohio"	"39"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	993	222581	446.1
	"Ohio"	"39"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	20	182318	11.0
	"Ohio"	"39"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	47	13314	353.0
	"Ohio"	"39"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	588	182318	322.5
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	33	208503	15.8
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	16	21912	73.0
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	82	215904	38.0
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	18	18782	95.8
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	165	199970	82.5
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	16	179696	8.9
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	25	15865	157.6
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	23	12511	183.8
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	240	179696	133.6
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	17	145989	11.6
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	33	11206	294.5
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	22	8657	254.1
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	388	145989	265.8
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	26	118486	21.9
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	51	8494	600.4
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	26	6728	386.4
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	398	118486	335.9
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	22	101729	21.6
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	41	6338	646.9
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	30	5228	573.8
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	452	101729	444.3
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	19	84796	22.4
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	25	4411	566.8
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	18	3895	462.1
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	419	84796	494.1
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	18	2937	612.9
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	304	61961	490.6
	"Oklahoma"	"40"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	175	51282	341.3
	"Oregon"	"41"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	27	237783	11.4
	"Oregon"	"41"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	60	252692	23.7
	"Oregon"	"41"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	127	256291	49.6
	"Oregon"	"41"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	201	225272	89.2
	"Oregon"	"41"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	17	165600	10.3
	"Oregon"	"41"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	311	165600	187.8
	"Oregon"	"41"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	22	123211	17.9
	"Oregon"	"41"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	384	123211	311.7
	"Oregon"	"41"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	24	101145	23.7
	"Oregon"	"41"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	450	101145	444.9
	"Oregon"	"41"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	461	89945	512.5
	"Oregon"	"41"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	349	73173	477.0
	"Oregon"	"41"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	233	64470	361.4
	"Pennsylvania"	"42"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	29	712561	4.1
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	20	101411	19.7
	"Pennsylvania"	"42"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	118	825048	14.3
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"Larynx"	"22020"	"White"	"2106-3"	30	868579	3.5
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	62	97443	63.6
	"Pennsylvania"	"42"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	302	868579	34.8
	"Pennsylvania"	"42"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	53	797620	6.6
	"Pennsylvania"	"42"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	92	82019	112.2
	"Pennsylvania"	"42"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	505	797620	63.3
	"Pennsylvania"	"42"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	75	700054	10.7
	"Pennsylvania"	"42"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	117	65979	177.3
	"Pennsylvania"	"42"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	747	700054	106.7
	"Pennsylvania"	"42"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	77	534635	14.4
	"Pennsylvania"	"42"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	164	47036	348.7
	"Pennsylvania"	"42"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1088	534635	203.5
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	428721	3.7
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	"Larynx"	"22020"	"Black or African American"	"2054-5"	17	38095	44.6
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	76	428721	17.7
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	167	38095	438.4
	"Pennsylvania"	"42"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1380	428721	321.9
	"Pennsylvania"	"42"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	69	387967	17.8
	"Pennsylvania"	"42"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	157	32361	485.2
	"Pennsylvania"	"42"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1571	387967	404.9
	"Pennsylvania"	"42"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	59	376703	15.7
	"Pennsylvania"	"42"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	118	26077	452.5
	"Pennsylvania"	"42"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1772	376703	470.4
	"Pennsylvania"	"42"	"80-84 years"	"80-84"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	20	295300	6.8
	"Pennsylvania"	"42"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	49	295300	16.6
	"Pennsylvania"	"42"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	100	18086	552.9
	"Pennsylvania"	"42"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1267	295300	429.1
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	29	249224	11.6
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	48	13941	344.3
	"Pennsylvania"	"42"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	740	249224	296.9
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	26	76042	34.2
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	47	68143	69.0
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	67	60603	110.6
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	100	44556	224.4
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	101	33250	303.8
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	143	29814	479.6
	"Rhode Island"	"44"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	164	30188	543.3
	"Rhode Island"	"44"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	102	25314	402.9
	"Rhode Island"	"44"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	62	23070	268.7
	"South Carolina"	"45"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	17	201819	8.4
	"South Carolina"	"45"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	37	221680	16.7
	"South Carolina"	"45"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	54	91381	59.1
	"South Carolina"	"45"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	91	220164	41.3
	"South Carolina"	"45"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	71	82543	86.0
	"South Carolina"	"45"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	136	207092	65.7
	"South Carolina"	"45"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	22	200895	11.0
	"South Carolina"	"45"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	105	66743	157.3
	"South Carolina"	"45"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	262	200895	130.4
	"South Carolina"	"45"	"60-64 years "	"60-64"	"Larynx"	"22020"	"Black or African American"	"2054-5"	16	46149	34.7
	"South Carolina"	"45"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	23	162802	14.1
	"South Carolina"	"45"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	106	46149	229.7
	"South Carolina"	"45"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	383	162802	235.3
	"South Carolina"	"45"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	37	127466	29.0
	"South Carolina"	"45"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	109	35277	309.0
	"South Carolina"	"45"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	468	127466	367.2
	"South Carolina"	"45"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	17	103818	16.4
	"South Carolina"	"45"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	87	27708	314.0
	"South Carolina"	"45"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	469	103818	451.8
	"South Carolina"	"45"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	17	82176	20.7
	"South Carolina"	"45"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	71	20938	339.1
	"South Carolina"	"45"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	439	82176	534.2
	"South Carolina"	"45"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	50	14687	340.4
	"South Carolina"	"45"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	256	59880	427.5
	"South Carolina"	"45"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	34	12436	273.4
	"South Carolina"	"45"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	157	44647	351.6
	"South Dakota"	"46"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	27	50646	53.3
	"South Dakota"	"46"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	39	41866	93.2
	"South Dakota"	"46"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	68	31961	212.8
	"South Dakota"	"46"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	57	25877	220.3
	"South Dakota"	"46"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	86	23495	366.0
	"South Dakota"	"46"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	79	21741	363.4
	"South Dakota"	"46"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	68	17219	394.9
